Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Benin,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.04,1.08,1.11,1.151069017,1.125951131,1.100833244,1.075715357,1.050597471,1.025479584,1.000361698,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.98,..
Bhutan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.413807531,1.41,..
Bolivia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.83,0.87,0.9,0.933496464,0.966998053,1.000499641,1.03400123,1.067502819,1.101004407,1.109499732,1.117995058,1.126490383,1.134985708,1.143481034,1.151976359,1.160471684,1.168967009,1.177001127,1.177001127,1.183554927,1.190108726,1.196662525,1.203216325,1.209770124,1.216323923,1.222877723,1.229431522,1.235985321,1.242539121,1.245288557,1.24,..
Bosnia and Herzegovina,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,2.468791501,2.480743692,2.493359894,2.505976096,2.516600266,2.514608234,2.525896414,2.586985392,2.602257636,2.854581673,2.891102258,2.812749004,2.906374502,2.8937583,2.738379814,2.778884462,2.786188579,2.662018592,2.071713147,2.028552457,1.999521912,2.03,..
Botswana,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.15,1.18,1.29,1.393565478,1.499529436,1.605353968,1.711178501,1.817003033,1.922827565,2.028652097,2.031694124,2.034736152,2.037778179,2.040820207,2.043862234,2.046904262,2.049946289,2.052988317,2.056030344,2.059072372,2.062114399,2.032834885,1.998849733,1.964864582,1.964864582,2.104987975,2.018195127,2.133221792,2.112307853,2.305004706,2.44,..
Brazil,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,2.07,2.18,2.28,2.385973207,2.490149724,2.592434988,2.607754137,2.623073286,2.638392435,2.652955083,2.668085106,2.68321513,2.698345154,2.713475177,2.728605201,2.743735225,2.941843972,3.139527187,3.337393617,3.535260047,3.419178487,3.303096927,3.187015366,3.074326241,3.019385343,3.135224586,3.105437352,1.464112726,1.484808454,1.479304271,1.48,..
Brunei Darussalam,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,2.86,3.06,3.27,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.466465712,3.47,..
Bulgaria,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,55.25,54.15,53.05,51.94323305,50.84140242,49.73957178,48.63774115,47.53591051,46.43407988,45.33003178,43.11774706,48.70056915,48.12861261,47.55665607,46.98469953,46.412743,45.84078646,47.4905758,45.23837682,44.05351467,47.19491463,42.23963338,40.41688225,39.73686156,41.60987508,42.05041023,41.82127282,40.09904649,40.0768719,37.51940276,37.52,..
Burkina Faso,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,3.48,3.59,3.78,3.96260888,4.146590185,4.330571489,4.514552794,5.544933078,5.86998088,6.195028681,6.520076482,6.845124283,7.170172084,7.495219885,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.820267686,7.82,..
Burundi,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.74,6.27,6.8,7.322808196,7.849065054,8.375321912,8.901578771,9.427835629,9.954092487,10.48034935,10.42285298,10.36535662,10.30786026,10.2503639,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19286754,10.19,..
Cabo Verde,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,7.183333333,8.534208704,9.885084074,11.23595944,13.60403437,15.9721093,18.34018422,20.70825915,23.07633407,25.444409,27.81248393,30.18055885,32.54863378,34.9167087,37.28478363,39.65285856,42.02093348,44.38900841,48.95751,68.94373667,57.18,..
Cambodia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.036544851,1.04,..
Cameroon,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.57,0.57,0.67,0.776487455,0.877992832,0.979498208,1.081003584,1.182508961,1.284014337,1.385519713,1.420501792,1.455483871,1.49046595,1.525448029,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.560430108,1.56,..
Canada,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,4.64,4.58,4.53,4.465808445,4.406488157,4.347167868,4.338800674,4.33043348,4.322066286,4.313699092,4.305331898,4.296964704,4.28859751,4.280230316,4.271863121,4.263495927,4.255128733,4.125365603,3.995602472,3.830962925,3.666323378,3.752832132,3.839340886,3.759526262,3.679711638,3.706642637,3.733573635,3.733573635,3.733573635,3.733573635,3.73,..
Central African Republic,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.16,0.17,0.19,0.206481482,0.223148148,0.239814815,0.256481482,0.273148148,0.289814815,0.306481482,0.312314815,0.318148148,0.323981482,0.329814815,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.335648148,0.34,..
Chad,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.78,2.01,2.23,2.456860978,2.681585537,2.906310096,3.131034655,3.355759215,3.580483774,3.805208333,4.005533854,4.205859375,4.235546875,4.265234375,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.294921875,4.29,..
Chile,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,5.15,5.43,5.700949092,5.975590643,6.250232194,6.524873745,6.799515296,7.074156847,7.348798398,7.622176489,7.89555458,8.159974169,8.433345911,8.706717653,8.980089395,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.982121089,8.98,..
China,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,37.14,37.75,38.37,38.63826537,38.90431883,39.17037229,39.43642574,39.7024792,39.96853266,40.23458611,40.28132806,40.32807,40.37481194,40.42155388,40.46829582,41.48347234,41.53459634,42.07505003,42.59359343,42.85870788,43.45539796,43.73292824,44.02506537,43.33854311,43.22168826,44.11416719,43.54449979,43.30275631,43.97540205,41.5185288,41.52,..
Colombia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,1.159580838,1.23488024,1.310067365,1.385310629,1.460553892,1.535797156,1.611040419,1.686283683,1.761976048,2.06445261,2.367977077,2.671501543,2.97502601,3.278550477,3.582074943,3.88559941,4.189123876,4.126292522,4.063461168,4.169438689,4.282896247,4.39,..
Comoros,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.83,..
"Congo, Dem. Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,0.158015267,0.165184202,0.172353136,0.179522071,0.186691006,0.19385994,0.200464653,0.207069366,0.213674079,0.220278792,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.226883505,0.23,..
"Congo, Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.02,0.03,0.03,0.025536993,0.025775656,0.02601432,0.026252983,0.026491647,0.02673031,0.026968974,0.027207637,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.03,..
Costa Rica,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.990308874,4.208397611,4.682064846,5.450542662,4.987559727,4.163822526,5.211023891,5.355170649,5.351672355,5.88,..
Cote d'Ivoire,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,4.96,5.11,5.25,5.394045534,5.523058961,5.652072388,5.781085814,5.910099241,6.039112668,6.168126095,6.291068301,6.414010508,6.536952715,6.659894921,6.782837128,6.594473633,6.401537264,6.210887332,6.023667056,5.83644678,5.649226503,5.464292664,5.275929169,5.087565674,5.087565674,5.087565674,5.087565674,5.087565674,5.087565674,5.087565674,5.09,..
Croatia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,1.275011116,1.360858794,1.34920282,1.368258909,1.410309344,1.447246395,1.47421076,1.533570476,1.518461539,1.477116496,1.45120498,1.398194753,1.289266341,1.380262339,1.415320142,1.502830147,1.486674077,1.493997332,1.462872388,1.48,..
Cuba,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,17.92878032,17.94620991,17.96363949,17.98106908,17.99849866,18.01592825,18.03198161,18.04941119,18.06684078,18.08427037,18.10169995,18.11912954,16.98365732,19.7414416,20.83743334,20.70858421,21.78622627,22.86386834,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.94,..
Cyprus,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,29.8,29.11,28.43,27.51308287,26.59532922,25.67757557,24.75982192,23.84206827,22.92431461,22.00656096,20.49519644,23.33242209,23.15199563,22.97156916,22.7911427,22.61071624,22.43028978,21.93821761,25.1913614,27.46036085,30.18042646,34.8961181,28.26681247,29.66101695,31.71131766,29.79770366,29.52433024,28.29414981,27.61071624,31.57463095,32.12,..
Czechia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,23.06,21.96045627,20.8608365,19.90760456,37.90298054,36.12560827,34.34823601,32.57086375,30.79349148,29.01611922,29.20316302,29.39020681,29.57725061,29.7642944,29.9513382,30.23114355,29.60766423,29.66849148,28.69525547,27.986618,25.09580292,25.09124088,24.33090024,24.86009732,24.78710462,24.17883212,22.90145985,20.77250608,20.51,..
Denmark,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,33.63,32.16,30.69,29.22162489,27.75131943,26.28101396,24.81070849,23.38236885,21.95402921,20.52568956,19.09734992,17.66901028,17.45087435,17.23273842,17.01460249,16.01676582,15.01892915,18.82098432,17.83937263,21.87398594,23.40995133,19.69983775,27.28501893,26.74959438,21.95240671,23.98580314,24.22385073,29.90310979,25.57041644,26.40427258,26.4,..
Djibouti,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,4.13,4.38,4.62,4.833333333,5.111111111,5.355555556,5.6,5.811111111,6.088888889,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.333333333,6.33,..
Dominica,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.583333333,8.866666667,9.15,9.433333333,9.716666667,10,10,10,10,10,10,10,10,10,10,10,10,..
Dominican Republic,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,26.96187098,27.61139437,28.26091776,28.91044114,29.55996453,30.20948792,32.07825316,33.9470184,35.81578364,37.68454888,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55331412,39.55,..
East Asia & Pacific (IDA & IBRD),Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,6.406497948,6.481668947,6.556839945,6.632010944,6.707181943,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.782352941,6.78,..
"Egypt, Arab Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,98.92,99.62,99.95,103.2391361,106.5238095,109.8128545,113.1018996,116.3909446,119.6799896,103.8797814,106.9344262,109.989071,113.0437158,116.0983607,119.1530055,122.2076503,125.2622951,128.3169399,131.3715847,134.4262295,130.5100182,131.6939891,132.9690346,110.564663,110.9289617,110.4735883,141.1657559,141.1657559,141.1657559,141.1657559,141.17,..
El Salvador,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,4.55,5.05,5.555988771,6.060433562,6.564878353,7.069323144,7.573767935,8.078212726,8.582657517,9.508671241,10.43468497,11.36069869,12.28621335,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21272614,13.21,..
Equatorial Guinea,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.11,0.12,0.12,0.129607186,0.134882726,0.140158266,0.145433806,0.150709346,0.155984886,0.161260426,0.16570899,0.170157553,0.174606117,0.17905468,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.183503244,0.18,..
Eritrea,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,7.937788018,8.747119816,9.556451613,10.36578341,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.17511521,11.18,..
Estonia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,28.46,23.87,19.28571429,14.6969697,14.78262214,14.86827458,14.95392703,15.03957947,15.12523191,15.21088435,15.2965368,16.20670996,17.11688312,18.02705628,18.93722944,19.8474026,17.35930736,14.91341991,19.93506494,20.28138528,17.65151515,18.91774892,18.61471861,17.4820632,18.95454545,19.31709957,17.40844156,10.89231602,9.231085498,10.82,..
Eswatini,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,63.09,64.49,65.89,67.28395062,68.68191721,70.07988381,71.4778504,72.87581699,74.27378359,75.67175018,76.04938272,76.42701525,76.80464779,77.18228032,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.55991285,77.56,..
Ethiopia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,16.9969419,19.34464832,21.69235474,24.04006116,24.78707256,25.53514039,26.28268001,27.02810676,27.77511815,28.52212955,29.26914095,30.01615235,30.76316375,31.51017515,32.26299694,32.25718654,32.25718654,32.25718654,32.25718654,32.26,..
Europe & Central Asia (IDA & IBRD),Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.16,0.17,0.19,0.202586555,0.216516233,0.230445911,0.244375589,0.258305267,0.272234945,0.286164624,0.288406305,0.290647986,0.292889667,0.295131349,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.29737303,0.3,..
Finland,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.64,5.76,5.89,6.009485416,6.132321556,5.979191368,5.826061181,5.672930994,5.519800806,6.9612453,8.402689793,9.844134286,11.27330702,12.70247976,14.1316525,15.56082523,14.55015414,13.53948304,12.52881195,11.51814086,10.50746977,9.496798672,8.486127579,7.475456486,6.464785393,5.454114299,5.454114299,6.639791321,7.11406213,7.11406213,7.11,..
France,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,33.66,34.33,32.78,31.22104526,29.66488663,28.108728,26.55256938,27.24357291,27.93457644,28.62557997,28.47456885,28.32355773,28.6427967,28.96203566,29.28127462,28.20625055,27.13122647,25.08973124,24.92366279,25.01794625,26.39061543,24.56710146,23.77396481,23.89652456,24.61349908,23.14278211,23.58924976,23.56904868,22.94676191,21.59813707,21.6,..
Gabon,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.28,0.3,0.32,0.333823938,0.350569286,0.367314635,0.384059983,0.400805332,0.41755068,0.434296029,0.447870036,0.461444043,0.475018051,0.488592058,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.502166065,0.5,..
"Gambia, The",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.22,1.3,1.39,1.475065885,1.561740399,1.648414912,1.735089425,1.821763938,1.908438452,1.968247064,2.016528926,2.064810787,2.113092649,2.161374511,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.209656372,2.21,..
Georgia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,10.29,9.78,9.273659066,8.767969598,8.26228013,7.756590662,7.250901194,6.745211726,6.239522258,6.172725299,6.105928339,6.039131379,5.972334419,5.905537459,5.916395223,5.927252986,5.938110749,5.842487785,5.746864821,5.651241857,5.555618893,5.459995928,5.364372964,5.26875,5.173127036,4.477296417,4.205602606,5.120977199,5.386710098,5.24,..
Germany,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,63.42,68.46,67.9,67.43410502,66.9282979,65.46759276,64.94345236,62.78335495,62.18558642,61.52313388,61.30187089,60.9343188,58.86223136,56.94478618,55.28720532,54.45761239,44.2091557,53.2747341,54.396875,45.21792763,49.92160362,46.1172437,34.71217105,42.91131031,40.89008361,33.50191886,38.03235197,36.8984841,35.35165707,35.35165707,35.35,..
Ghana,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,3.39,3.49,3.59,3.686137751,3.78523685,3.884335949,3.983435048,4.082534147,4.181633246,4.280732345,4.398975589,4.517218832,4.635462075,4.753705318,4.871948562,4.990191805,5.108435048,5.226678291,5.344921534,5.463164778,5.594485615,5.734524847,5.830972101,5.932650392,6.27059721,6.314734089,6.314734089,6.314734089,6.314734089,6.314734089,6.31,..
Greece,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,16.07,16.26,16.09,15.92285387,15.75359094,16.66194619,17.57030144,17.79324297,18.0161845,18.23912604,18.46206757,18.6850091,18.95980848,19.23460786,19.50940724,19.48533279,19.46125835,19.62022051,19.78019421,19.93814485,20.09913008,20.09913008,20.07889945,20.06069189,20.04450738,20.50576573,20.5017196,20.47744285,20.46328141,20.47744285,20.68,..
